5,50,50,50,50,50,50,5
0.0561853,0.0561853,-0.134788,-0.134788,0.0455649,0.0455649,0.0821499,0.0821499,0.485224,0.485224,-0.108416,-0.108416,-0.191174,-0.191174,0.0138654,0.0138654,-0.247032,-0.247032,0.283097,0.283097,-0.00312976,-0.00312976,0.594442,0.594442,0.518032,0.518032,0.129147,0.129147,-0.411999,-0.411999,0.276301,0.276301,0.00760958,0.00760958,-0.0337269,-0.0337269,-0.0110003,-0.0110003,-0.601768,-0.601768,-0.737246,-0.737246,-1.25087,-1.25087,-0.256686,-0.256686,0.304483,0.304483,-0.00300964,-0.00300964,0.350956,0.350956,-0.485394,-0.485394,0.12296,0.12296,0.0226214,0.0226214,-0.327972,-0.327972,-0.00239608,-0.00239608,0.0793414,0.0793414,-0.267022,-0.267022,0.0407343,0.0407343,0.0062978,0.0062978,0.000881039,0.000881039,0.0415486,0.0415486,0.0101839,0.0101839,-0.0452931,-0.0452931,-1.29192,-1.29192,0.0284615,0.0284615,-1.10284,-1.10284,0.407117,0.407117,-0.134973,-0.134973,0.0263459,0.0263459,-0.023071,-0.023071,0.0146441,0.0146441,-0.0100592,-0.0100592,0.0567696,0.0567696,0.00105451,0.00105451
-0.704491,-0.704491,0.512771,0.512771,-0.592839,-0.592839,-0.598387,-0.598387,0.272708,0.272708,-0.403412,-0.403412,-0.259584,-0.259584,-0.431895,-0.431895,0.167096,0.167096,0.0716329,0.0716329,0.00319763,0.00319763,-0.0983411,-0.0983411,0.347821,0.347821,-0.409267,-0.409267,0.147071,0.147071,-0.329854,-0.329854,-0.270382,-0.270382,-0.619056,-0.619056,-0.0445883,-0.0445883,-0.00524311,-0.00524311,-0.000956548,-0.000956548,0.261755,0.261755,0.0121647,0.0121647,0.0423279,0.0423279,0.173825,0.173825,0.303847,0.303847,0.078608,0.078608,0.708168,0.708168,0.736456,0.736456,0.079967,0.079967,-0.115707,-0.115707,0.193659,0.193659,-0.0372515,-0.0372515,-0.225437,-0.225437,-0.00306606,-0.00306606,0.0107972,0.0107972,-0.442889,-0.442889,-0.0303385,-0.0303385,0.171175,0.171175,-0.066429,-0.066429,0.316779,0.316779,0.0068186,0.0068186,-0.0589538,-0.0589538,0.45461,0.45461,0.543294,0.543294,0.495625,0.495625,0.0950715,0.0950715,0.902042,0.902042,0.634796,0.634796,0.536391,0.536391
-0.061675,-0.061675,-0.570423,-0.570423,0.641062,0.641062,0.0919822,0.0919822,0.303774,0.303774,0.592215,0.592215,0.682389,0.682389,0.445354,0.445354,0.319413,0.319413,0.00725693,0.00725693,-0.0162978,-0.0162978,-0.0702592,-0.0702592,0.0425461,0.0425461,-0.32078,-0.32078,0.0585598,0.0585598,-0.00328522,-0.00328522,0.39758,0.39758,-0.652474,-0.652474,-0.139648,-0.139648,0.0112414,0.0112414,-0.00186237,-0.00186237,0.00499981,0.00499981,0.42901,0.42901,0.0810859,0.0810859,-0.0238018,-0.0238018,-0.00810014,-0.00810014,0.0306687,0.0306687,0.0114053,0.0114053,-0.646837,-0.646837,0.221613,0.221613,-0.0979321,-0.0979321,0.351132,0.351132,-0.00161028,-0.00161028,0.444183,0.444183,0.00390944,0.00390944,-0.00749475,-0.00749475,0.572307,0.572307,-0.346388,-0.346388,0.174755,0.174755,-0.0595452,-0.0595452,0.137528,0.137528,0.0177087,0.0177087,-0.00918798,-0.00918798,-1.06251,-1.06251,-0.499626,-0.499626,0.501979,0.501979,0.152626,0.152626,0.0259939,0.0259939,-0.628118,-0.628118,0.519659,0.519659
0.0248669,0.0248669,0.087164,0.087164,0.0628748,0.0628748,0.0529499,0.0529499,0.404044,0.404044,0.138528,0.138528,0.0347079,0.0347079,0.0234896,0.0234896,0.293657,0.293657,-0.558269,-0.558269,-0.00320108,-0.00320108,0.502192,0.502192,0.156532,0.156532,0.113929,0.113929,-0.214102,-0.214102,0.462807,0.462807,0.420578,0.420578,0.466324,0.466324,-0.101601,-0.101601,-0.561621,-0.561621,0.481549,0.481549,-0.0190162,-0.0190162,-0.0302305,-0.0302305,-0.0723836,-0.0723836,0.0165079,0.0165079,0.611235,0.611235,-0.509238,-0.509238,0.0835043,0.0835043,0.125014,0.125014,-0.0714784,-0.0714784,0.103475,0.103475,-0.0366095,-0.0366095,0.378091,0.378091,-0.029029,-0.029029,-0.000240706,-0.000240706,-0.0183527,-0.0183527,0.128337,0.128337,0.188605,0.188605,0.165976,0.165976,0.168651,0.168651,0.117523,0.117523,0.175059,0.175059,0.0162378,0.0162378,0.276112,0.276112,0.0709881,0.0709881,0.28878,0.28878,0.5332,0.5332,0.05004,0.05004,-0.00334969,-0.00334969,0.270171,0.270171
0.123074,0.123074,-0.168019,-0.168019,0.0336001,0.0336001,-0.100748,-0.100748,-0.221309,-0.221309,-0.163226,-0.163226,0.221292,0.221292,0.00864398,0.00864398,-0.126851,-0.126851,-0.299349,-0.299349,0.00524091,0.00524091,-0.475897,-0.475897,-0.454617,-0.454617,-0.205494,-0.205494,0.52933,0.52933,-0.545738,-0.545738,-0.54542,-0.54542,-0.0413616,-0.0413616,0.336612,0.336612,0.403576,0.403576,0.129471,0.129471,0.376486,0.376486,0.0480746,0.0480746,0.0617703,0.0617703,-0.909589,-0.909589,-0.666433,-0.666433,0.616939,0.616939,-0.235368,-0.235368,-0.0274652,-0.0274652,0.373654,0.373654,-0.0410996,-0.0410996,-0.0411028,-0.0411028,0.410024,0.410024,0.333439,0.333439,-0.0216104,-0.0216104,-0.00258019,-0.00258019,0.0154036,0.0154036,-0.0451013,-0.0451013,-0.048419,-0.048419,-0.211266,-0.211266,-0.265023,-0.265023,-0.413159,-0.413159,-0.0270157,-0.0270157,0.125874,0.125874,-0.0287321,-0.0287321,-0.00129047,-0.00129047,-0.380532,-0.380532,-0.0132547,-0.0132547,0.138127,0.138127,-0.0533283,-0.0533283
-0.0270316,-0.0270316,0.255827,0.255827,0.533828,0.533828,-0.130268,-0.130268,-0.597607,-0.597607,1.0213,1.0213,0.222568,0.222568,-0.0528235,-0.0528235,0.0394431,0.0394431,0.257076,0.257076,-0.430475,-0.430475,0.571682,0.571682,0.532923,0.532923,0.21007,0.21007,-0.14695,-0.14695,0.170476,0.170476,0.0169992,0.0169992,0.101868,0.101868,0.00120669,0.00120669,0.256645,0.256645,0.388082,0.388082,0.000998059,0.000998059,-1.43329,-1.43329,-0.694677,-0.694677,0.0087069,0.0087069,0.135981,0.135981,-0.0529817,-0.0529817,0.0299426,0.0299426,0.582291,0.582291,-0.342109,-0.342109,1.35169,1.35169,-0.346218,-0.346218,-0.10826,-0.10826,-0.0123774,-0.0123774,0.0691554,0.0691554,0.0476191,0.0476191,0.06418,0.06418,0.358013,0.358013,-0.456308,-0.456308,-0.0384618,-0.0384618,0.377977,0.377977,0.662637,0.662637,0.179307,0.179307,-0.773521,-0.773521,-0.0665351,-0.0665351,-0.428578,-0.428578,0.241105,0.241105,0.00589174,0.00589174,-0.247263,-0.247263,-0.161426,-0.161426
0.47049,0.47049,-0.353918,-0.353918,0.740092,0.740092,0.0534021,0.0534021,0.862235,0.862235,0.026685,0.026685,0.439476,0.439476,0.340033,0.340033,0.0568815,0.0568815,-0.221983,-0.221983,0.404797,0.404797,0.0792021,0.0792021,0.12062,0.12062,-0.607661,-0.607661,-0.606316,-0.606316,0.64925,0.64925,0.128051,0.128051,-0.420098,-0.420098,0.0067338,0.0067338,-0.301528,-0.301528,0.194706,0.194706,-0.0249973,-0.0249973,0.099665,0.099665,0.0395302,0.0395302,-0.411707,-0.411707,-0.0770695,-0.0770695,-0.0489757,-0.0489757,0.0100198,0.0100198,-0.388119,-0.388119,-0.134365,-0.134365,-0.267278,-0.267278,0.877256,0.877256,0.0289225,0.0289225,0.0227991,0.0227991,-0.290862,-0.290862,-0.178993,-0.178993,-0.903397,-0.903397,0.399864,0.399864,0.292193,0.292193,-0.0323705,-0.0323705,-0.531384,-0.531384,0.73507,0.73507,-0.3802,-0.3802,-0.0991809,-0.0991809,-0.266951,-0.266951,0.064603,0.064603,-0.225464,-0.225464,1.01095,1.01095,-0.153045,-0.153045,-0.289437,-0.289437
-1.2435,-1.2435,-1.15732,-1.15732,0.457458,0.457458,-0.268165,-0.268165,0.146013,0.146013,0.480945,0.480945,-0.306129,-0.306129,-0.378172,-0.378172,0.0526035,0.0526035,0.665274,0.665274,-0.208857,-0.208857,-0.181196,-0.181196,1.02557,1.02557,0.013627,0.013627,-1.75123,-1.75123,0.755092,0.755092,1.44993,1.44993,-0.706597,-0.706597,0.0338221,0.0338221,-0.170617,-0.170617,-0.0806932,-0.0806932,0.00811681,0.00811681,0.209516,0.209516,1.12687,1.12687,-0.304759,-0.304759,0.823893,0.823893,0.0100058,0.0100058,0.0465029,0.0465029,-0.443849,-0.443849,-0.322471,-0.322471,-0.074835,-0.074835,0.915095,0.915095,-0.0224982,-0.0224982,0.0396509,0.0396509,0.633357,0.633357,-1.15238,-1.15238,1.04413,1.04413,0.632262,0.632262,0.250129,0.250129,-0.0423052,-0.0423052,0.966181,0.966181,-1.19002,-1.19002,-0.4448,-0.4448,-0.897751,-0.897751,0.137835,0.137835,-0.975976,-0.975976,-1.55377,-1.55377,0.191398,0.191398,0.194339,0.194339,-0.553317,-0.553317
0.322733,0.322733,0.274171,0.274171,0.733873,0.733873,0.236835,0.236835,0.754459,0.754459,-1.62305,-1.62305,0.60736,0.60736,0.3532,0.3532,0.167435,0.167435,0.333771,0.333771,0.389052,0.389052,-2.52254,-2.52254,-0.111809,-0.111809,0.332281,0.332281,-0.354505,-0.354505,-1.75481,-1.75481,-0.0908337,-0.0908337,0.0816616,0.0816616,-0.0189777,-0.0189777,-0.202413,-0.202413,0.430792,0.430792,0.0179439,0.0179439,-0.103083,-0.103083,0.321136,0.321136,0.0288633,0.0288633,-0.751445,-0.751445,0.00739759,0.00739759,-0.0108354,-0.0108354,-0.0211487,-0.0211487,-0.677777,-0.677777,-0.92783,-0.92783,0.463353,0.463353,-0.0378551,-0.0378551,0.0166776,0.0166776,0.372784,0.372784,-0.477531,-0.477531,-0.11679,-0.11679,0.817762,0.817762,0.030795,0.030795,0.0197992,0.0197992,-0.937287,-0.937287,0.31856,0.31856,0.456879,0.456879,-0.254034,-0.254034,-0.0125243,-0.0125243,0.10864,0.10864,-0.357022,-0.357022,-0.360689,-0.360689,0.294562,0.294562,0.0762243,0.0762243
0.298753,0.298753,0.0121118,0.0121118,-0.316903,-0.316903,-0.263834,-0.263834,0.30697,0.30697,0.130741,0.130741,-0.248304,-0.248304,-0.0187372,-0.0187372,-0.0713511,-0.0713511,0.355996,0.355996,0.327967,0.327967,-0.23664,-0.23664,0.101806,0.101806,-0.105235,-0.105235,0.787346,0.787346,0.46408,0.46408,0.0718553,0.0718553,0.382172,0.382172,-0.0116383,-0.0116383,0.295047,0.295047,-0.213565,-0.213565,0.0114912,0.0114912,-0.0313055,-0.0313055,-0.0513321,-0.0513321,-0.141859,-0.141859,-0.149801,-0.149801,0.0114613,0.0114613,0.0189637,0.0189637,0.166171,0.166171,-0.247003,-0.247003,0.519328,0.519328,-0.249772,-0.249772,0.222737,0.222737,0.035705,0.035705,-0.251037,-0.251037,0.107394,0.107394,-0.0600664,-0.0600664,0.0523981,0.0523981,0.141745,0.141745,0.00363021,0.00363021,0.290346,0.290346,0.151946,0.151946,0.113932,0.113932,0.295032,0.295032,0.0402143,0.0402143,0.0648938,0.0648938,0.12971,0.12971,-0.320189,-0.320189,0.036661,0.036661,0.0752352,0.0752352
